"barcode";"product_name";"rank";"current_price";"buybox_price";"second_price";"third_price";"min_price";"learned_price_cut";"learned_max_increase";"old_action";"old_proposed";"old_blockers";"old_reason";"new_action";"new_proposed";"new_blockers";"new_reason";"classification";"changed_rule"
"780536373637";"DARK SPICE Okyanus Minarelleri Duş Jeli 500ml 5 ADET";"1";"781.01";"781.01";"781.01";"";"626.68";"";"";"KORU";"781.01";"[""CHANGE_TOO_SMALL""]";"Fiyat korunuyor";"KORU";"781.01";"[]";"Fiyat korunuyor";"BUYBOX_OWNED";"cts_removed_keep"
"800012193112";"Balkan sosu lütenitsa glutensiz ve vegan 4 adet X 300 gr";"1";"804.96";"804.96";"804.96";"845.48";"743.86";"";"";"KORU";"804.96";"[""CHANGE_TOO_SMALL""]";"Fiyat korunuyor";"KORU";"804.96";"[]";"Fiyat korunuyor";"BUYBOX_OWNED";"cts_removed_keep"
"8062322278585";"Organik Meyve Püresi Elma Havuç Şeftali 100 g x 6 Adet - Bebek Ek Gıda Ara Öğün";"1";"709.22";"709.22";"706.90";"713.94";"612.97";"";"";"KORU";"709.22";"[""CHANGE_TOO_SMALL""]";"Fiyat korunuyor";"KORU";"709.22";"[]";"Fiyat korunuyor";"BUYBOX_OWNED";"cts_removed_keep"
"8050136875133";"Şeker İlavesiz Çilek ve Karadut Reçeli Ekstra Geleneksel 2 Adet x 275 gr";"1";"563.85";"563.85";"567.46";"577.26";"548.80";"";"";"FIYAT_ARTIR";"567.36";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"567.36";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"8095077117182";"Rose kadın parfüm 50 ml 2 ADET";"1";"573.75";"573.75";"585.00";"650.00";"563.62";"";"";"FIYAT_ARTIR";"577.5";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"577.5";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"826564857248752154";"Mr.green 50li Lateks Pudralı Eldiven 4 Kutu 200 Adet M/l Beden";"1";"840.75";"840.75";"945.25";"977.54";"842.63";"";"";"MIN_FIYATA_TOPARLA";"842.63";"[""CHANGE_TOO_SMALL""]";"Minimum fiyata güvenli toparlama";"MIN_FIYATA_TOPARLA";"842.63";"[]";"Minimum fiyata güvenli toparlama";"BUYBOX_OWNED";"cts_removed_min_recovery"
"8665077036445";"Hipoalerjenik Konsantre Çamaşır Yumuşatıcı Çiçek Rüyası Ve Sensitive 1500 ml X 4 Adet";"1";"883.95";"883.95";"888.95";"999.00";"821.58";"";"";"FIYAT_ARTIR";"888.85";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"888.85";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"862884883717277";"Güneş Sıvı Sabun 3’lü";"1";"772.06";"772.06";"786.45";"827.08";"664.85";"";"";"FIYAT_ARTIR";"776.55";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"776.55";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"8675432355434566";"BLACK FOR MEN 50 ml X 2 AVANTAJLI PAKET";"1";"670.88";"670.88";"674.64";"";"563.62";"";"";"FIYAT_ARTIR";"674.54";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"674.54";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"860507711729";"Fresh Erkek Parfüm 50 Ml 2 ADET";"1";"628.49";"628.49";"650.00";"799.99";"563.62";"";"";"FIYAT_ARTIR";"632.24";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"632.24";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"8680256620119";"İri Pilavlık Bulgur 1 Kg";"1";"225.53";"225.53";"";"";"225.53";"";"";"KORU";"225.53";"[""CHANGE_TOO_SMALL""]";"Fiyat korunuyor";"KORU";"225.53";"[]";"Fiyat korunuyor";"SOLE_SELLER";"cts_removed_keep"
"86802556620515";"Osmancık Pirinç 1 Kg";"1";"274.91";"274.91";"";"";"274.91";"";"";"KORU";"274.91";"[""CHANGE_TOO_SMALL""]";"Fiyat korunuyor";"KORU";"274.91";"[]";"Fiyat korunuyor";"SOLE_SELLER";"cts_removed_keep"
"8680256620065";"Pilavlık Bulgur 1 Kg";"1";"230.47";"230.47";"";"";"230.47";"";"";"KORU";"230.47";"[""CHANGE_TOO_SMALL""]";"Fiyat korunuyor";"KORU";"230.47";"[]";"Fiyat korunuyor";"SOLE_SELLER";"cts_removed_keep"
"8680256620218";"Esmer Pilavlık Bulgur 1 Kg";"1";"225.53";"225.53";"";"";"225.53";"";"";"KORU";"225.53";"[""CHANGE_TOO_SMALL""]";"Fiyat korunuyor";"KORU";"225.53";"[]";"Fiyat korunuyor";"SOLE_SELLER";"cts_removed_keep"
"8680256620164";"Esmer Köftelik Bulgur 1 Kg";"1";"225.53";"225.53";"";"";"225.53";"";"";"KORU";"225.53";"[""CHANGE_TOO_SMALL""]";"Fiyat korunuyor";"KORU";"225.53";"[]";"Fiyat korunuyor";"SOLE_SELLER";"cts_removed_keep"
"8680256620652";"Lüx Baldo Pirinç 1 Kg";"1";"287.26";"287.26";"";"";"287.26";"";"";"KORU";"287.26";"[""CHANGE_TOO_SMALL""]";"Fiyat korunuyor";"KORU";"287.26";"[]";"Fiyat korunuyor";"SOLE_SELLER";"cts_removed_keep"
"8680256620010";"Köftelik Bulgur 1 Kg";"1";"225.53";"225.53";"";"";"225.53";"";"";"KORU";"225.53";"[""CHANGE_TOO_SMALL""]";"Fiyat korunuyor";"KORU";"225.53";"[]";"Fiyat korunuyor";"SOLE_SELLER";"cts_removed_keep"
"8680256622038";"Maraş Döğme 1 Kg";"1";"225.53";"225.53";"";"";"225.53";"";"";"KORU";"225.53";"[""CHANGE_TOO_SMALL""]";"Fiyat korunuyor";"KORU";"225.53";"[]";"Fiyat korunuyor";"SOLE_SELLER";"cts_removed_keep"
"8680256621270";"Futbol Mercimek – 3’lü Ekonomik Paket (3 x 1 kg)";"1";"401.89";"401.89";"";"";"401.89";"";"";"KORU";"401.89";"[""CHANGE_TOO_SMALL""]";"Fiyat korunuyor";"KORU";"401.89";"[]";"Fiyat korunuyor";"SOLE_SELLER";"cts_removed_keep"
"8680256621482";"Nohut 9mm 1 Kg";"1";"274.91";"274.91";"";"";"274.91";"";"";"KORU";"274.91";"[""CHANGE_TOO_SMALL""]";"Fiyat korunuyor";"KORU";"274.91";"[]";"Fiyat korunuyor";"SOLE_SELLER";"cts_removed_keep"
"8680256621480";"Nohut 9 mm – 3’lü Ekonomik Paket (3 x 1 kg)";"1";"464.85";"464.85";"";"";"464.85";"";"";"KORU";"464.85";"[""CHANGE_TOO_SMALL""]";"Fiyat korunuyor";"KORU";"464.85";"[]";"Fiyat korunuyor";"SOLE_SELLER";"cts_removed_keep"
"86802566622137";"Barbunya 1 Kg";"1";"308.25";"308.25";"";"";"308.25";"";"";"KORU";"308.25";"[""CHANGE_TOO_SMALL""]";"Fiyat korunuyor";"KORU";"308.25";"[]";"Fiyat korunuyor";"SOLE_SELLER";"cts_removed_keep"
"8680256621765";"Kuru Fasulye 8mm 1 Kg";"1";"272.44";"272.44";"";"";"272.44";"";"";"KORU";"272.44";"[""CHANGE_TOO_SMALL""]";"Fiyat korunuyor";"KORU";"272.44";"[]";"Fiyat korunuyor";"SOLE_SELLER";"cts_removed_keep"
"8680256621017";"Yeşil Mercimek 1 Kg";"1";"274.91";"274.91";"";"";"274.91";"";"";"KORU";"274.91";"[""CHANGE_TOO_SMALL""]";"Fiyat korunuyor";"KORU";"274.91";"[]";"Fiyat korunuyor";"SOLE_SELLER";"cts_removed_keep"
"8680256622212";"Döğme 1 Kg";"1";"225.53";"225.53";"";"";"225.53";"";"";"KORU";"225.53";"[""CHANGE_TOO_SMALL""]";"Fiyat korunuyor";"KORU";"225.53";"[]";"Fiyat korunuyor";"SOLE_SELLER";"cts_removed_keep"
"86813713823";"Limon Kolonyası 100 ml x 4 – Dörtlü Avantaj Paketi";"1";"587.08";"587.08";"597.08";"585.00";"413.00";"";"";"FIYAT_ARTIR";"590.83";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"590.83";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"86813713824";"Limon Kolonyası 80° 100 ml Sprey (3’lü Set)";"1";"459.00";"459.00";"469.00";"505.08";"357.44";"";"";"FIYAT_ARTIR";"463.9";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"463.9";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"868078250405713";"Peynirli Glutensiz Mısır Cipsi 150 G x 5 Adet - Fırınlanmış Peynir Aromalı Mısır Çerezi";"1";"895.20";"895.20";"890.90";"899.80";"451.89";"";"";"KORU";"895.2";"[""CHANGE_TOO_SMALL""]";"Fiyat korunuyor";"KORU";"895.2";"[]";"Fiyat korunuyor";"BUYBOX_OWNED";"cts_removed_keep"
"8681047851643";"Kurutulmuş Turna Yemişi Cranberry 4'lü Paket | İthal Enerji Deposu | 4 Adet X 150 gr";"1";"689.54";"689.54";"675.99";"683.01";"689.54";"";"";"KORU";"689.54";"[""CHANGE_TOO_SMALL""]";"Fiyat korunuyor";"KORU";"689.54";"[]";"Fiyat korunuyor";"BUYBOX_OWNED";"cts_removed_keep"
"8682224007420";"Kakaolu fındık kreması ve sütlü çikolata dolgulu mini kornet 75 gr X 4 Adet";"1";"543.85";"543.85";"548.85";"554.29";"532.75";"";"";"FIYAT_ARTIR";"548.75";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"548.75";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"8682224007438";"Çilekli çikolata dolgulu mini kornet 75gr X 4 Adet";"1";"544.96";"544.96";"549.96";"555.42";"513.00";"";"";"FIYAT_ARTIR";"545.86";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"545.86";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"8682530102496";"Yaban Mersinli Granola Glutensiz İlave Şekersiz 300 gr 2 Adet (Toplam 600 gr)";"1";"684.40";"684.40";"685.40";"685.54";"687.07";"";"";"MIN_FIYATA_TOPARLA";"687.07";"[""CHANGE_TOO_SMALL""]";"Minimum fiyata güvenli toparlama";"MIN_FIYATA_TOPARLA";"687.07";"[]";"Minimum fiyata güvenli toparlama";"BUYBOX_OWNED";"cts_removed_min_recovery"
"868380115177961";"Land Apple Kıss Kadın Parfüm 50 ML Edp";"1";"999.99";"999.99";"";"";"193.25";"";"";"KORU";"999.99";"[""COST_INCOMPLETE"",""AUTO_UPDATE_DISABLED"",""CHANGE_TOO_SMALL""]";"Fiyat korunuyor";"KORU";"999.99";"[""COST_INCOMPLETE"",""AUTO_UPDATE_DISABLED""]";"Fiyat korunuyor";"SOLE_SELLER";"cts_removed_keep"
"8683417120102";"Sütlü Fındık Kreması %50 Fındık Katkısız Glutensiz 350 Gr X 3 Adet";"1";"1116.02";"1116.02";"1109.48";"1118.84";"1026.58";"";"";"KORU";"1116.02";"[""CHANGE_TOO_SMALL""]";"Fiyat korunuyor";"KORU";"1116.02";"[]";"Fiyat korunuyor";"BUYBOX_OWNED";"cts_removed_keep"
"8683801152783";"Kiss Set 50 ml EDP Kadın + Lip Balm 15 ml 50 ml EDP Kadın + Lip Balm 15 ml";"1";"1598.99";"1598.99";"1598.99";"";"193.25";"";"";"KORU";"1598.99";"[""COST_INCOMPLETE"",""AUTO_UPDATE_DISABLED"",""CHANGE_TOO_SMALL""]";"Fiyat korunuyor";"KORU";"1598.99";"[""COST_INCOMPLETE"",""AUTO_UPDATE_DISABLED""]";"Fiyat korunuyor";"BUYBOX_OWNED";"cts_removed_keep"
"8683417000104";"Glutensiz Katkısız Kakaolu Fındık Kreması 4 Adet X 350 gr";"1";"1299.89";"1299.89";"1299.89";"1299.99";"1298.19";"";"";"KORU";"1299.89";"[""CHANGE_TOO_SMALL""]";"Fiyat korunuyor";"KORU";"1299.89";"[]";"Fiyat korunuyor";"BUYBOX_OWNED";"cts_removed_keep"
"8684992015147";"🌸 Baby Powder El Kremi (2’li Set) 75 ml x 2";"1";"357.30";"357.30";"357.30";"535.00";"289.54";"";"";"KORU";"357.3";"[""CHANGE_TOO_SMALL""]";"Fiyat korunuyor";"KORU";"357.3";"[]";"Fiyat korunuyor";"BUYBOX_OWNED";"cts_removed_keep"
"8684992013388";"🌿 Hassas Ciltler Vücut Losyonu 2’li Set 300 ml x 2";"1";"634.01";"634.01";"689.08";"767.58";"598.19";"";"";"FIYAT_ARTIR";"638.5";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"638.5";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"8684992058690";"Aseton Diskli Kapak 175 ml x 2 Adet";"1";"484.96";"484.96";"498.00";"488.00";"427.81";"";"";"FIYAT_ARTIR";"488.71";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"488.71";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"8690098587182";"Menekşe Konsantre Çamaşır Yumuşatıcısı 1500 ml x 2 Adet – 120 Yıkama";"1";"620.02";"620.02";"621.02";"699.00";"508.95";"";"";"FIYAT_ARTIR";"620.92";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"620.92";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"8690077117229";"Nıght kadın+ sport erkek parfüm 50ml 2li";"1";"639.99";"639.99";"650.00";"";"563.62";"";"";"FIYAT_ARTIR";"643.74";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"643.74";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"8685214796333";"Kavrulmuş İç Ayçekirdeği Yerli Yüksek Kalite Tuzlu Kuruyemiş Atıştırmalık 4 Adet x 100 gr";"1";"361.68";"361.68";"347.32";"363.59";"353.74";"";"";"KORU";"361.68";"[""CHANGE_TOO_SMALL""]";"Fiyat korunuyor";"KORU";"361.68";"[]";"Fiyat korunuyor";"BUYBOX_OWNED";"cts_removed_keep"
"8690024791536";"4'lü Bergamot Aromalı Siyah Çay Seti - 500 g x 4 Paket Özel Harman Dökme Çay 2 kg Stok Paketi";"1";"1694.31";"1694.31";"1699.00";"1781.90";"910.95";"";"";"FIYAT_ARTIR";"1698.9";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"1698.9";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"8690021496357";"Yerli Lüks Kabuksuz Kavrulmuş Karışık Kuruyemiş Çeşitleri 4 Adet X 150 gr";"1";"1034.89";"1034.89";"1138.88";"1139.99";"1005.59";"";"";"FIYAT_ARTIR";"1036.78";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"1036.78";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"8690000666987";"2 ADET Daycare Çocuk Islak Havlu 20+20=40 Yaprak";"1";"276.97";"276.97";"276.97";"298.00";"281.95";"";"";"MIN_FIYATA_TOPARLA";"281.95";"[""CHANGE_TOO_SMALL""]";"Minimum fiyata güvenli toparlama";"MIN_FIYATA_TOPARLA";"281.95";"[]";"Minimum fiyata güvenli toparlama";"BUYBOX_OWNED";"cts_removed_min_recovery"
"8686417000113";"Sütlü Fındık Kreması %50 Fındık Katkısız Glutensiz 350 Gr X 4 Adet";"1";"1352.81";"1352.81";"1356.45";"1364.87";"1298.19";"";"";"FIYAT_ARTIR";"1356.35";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"1356.35";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"8687591534867";"Kavrulmuş Badem İçi Premium Tuzlu Çıtır İthal Kuruyemiş Seti 4 Adet x 150 gr";"1";"794.11";"794.11";"795.11";"989.57";"743.86";"";"";"FIYAT_ARTIR";"794.27";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"794.27";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"8690143681030";"İthal Yüksek Kalite Taze Ceviz İçi 4 Adet X 400 gr Toplam (1.6 Kg)";"1";"1979.06";"1979.06";"1983.21";"3277.50";"1568.56";"";"";"FIYAT_ARTIR";"1983.11";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"1983.11";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"8690103423174";"Naturel Sızma Zeytinyağı 4 adet x 1000 ml";"1";"2404.31";"2404.31";"2398.59";"2407.18";"1913.92";"";"";"KORU";"2404.31";"[""CHANGE_TOO_SMALL""]";"Fiyat korunuyor";"KORU";"2404.31";"[]";"Fiyat korunuyor";"BUYBOX_OWNED";"cts_removed_keep"
"8690143752994";"Yerli Doğal Gün Kurusu Kayısı Yumuşak Taze 4 Adet X 300 gr";"1";"1289.90";"1289.90";"1290.00";"1290.00";"1227.81";"";"";"KORU";"1289.9";"[""CHANGE_TOO_SMALL""]";"Fiyat korunuyor";"KORU";"1289.9";"[]";"Fiyat korunuyor";"BUYBOX_OWNED";"cts_removed_keep"
"8690146325879";"4’lü Demlik Poşet Siyah Çay Seti - 48 Adet x 4 Kutu Yumuşak İçim Süzen Poşet Çay Stok Paketi";"1";"499.66";"499.66";"504.66";"509.66";"433.96";"";"";"FIYAT_ARTIR";"504.56";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"504.56";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"8690184726347";"Yerli Yüksek Protein Çiğ Karışık Kuruyemiş Fit Karışım 4 Adet X 150 gr";"1";"917.98";"917.98";"919.33";"928.52";"832.75";"";"";"FIYAT_ARTIR";"919.23";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"919.23";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"8690120741935";"4'lü Rize Çayı Seti - 1 kg x 4 Paket Geleneksel Dökme Siyah Çay 4 kg Büyük Boy Paket";"1";"2123.40";"2123.40";"2128.40";"2149.80";"1249.23";"";"";"FIYAT_ARTIR";"2128.3";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"2128.3";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"8690123411031";"Kavrulmuş Antep Fıstığı Yerli Üretim Tuzlu Leblebici Fıstık Kuruyemiş 4 Adet x 150 gr";"1";"1384.36";"1384.36";"1386.84";"1396.24";"1267.32";"";"";"FIYAT_ARTIR";"1386.74";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"1386.74";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"869019316034";"Creme Brulee Aromalı UHT Süt I Renklendiricisiz Lezzetli Pratik İçecek 6 Adet x 330 ml";"1";"663.20";"663.20";"673.20";"679.90";"575.22";"";"";"FIYAT_ARTIR";"668.1";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"668.1";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"8690257964153";"4'lü Filiz Çayı Seti - 1 kg x 4 Paket Özel Harman Dökme Siyah Çay 4 kg Büyük Boy Stok Paket";"1";"2241.31";"2241.31";"2246.31";"2268.90";"1313.60";"";"";"FIYAT_ARTIR";"2246.21";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"2246.21";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"8690300609221";"Espresso Kapsül Kahve 10’lu 55 g";"1";"395.78";"395.78";"389.99";"493.72";"384.98";"";"";"KORU";"395.78";"[""CHANGE_TOO_SMALL""]";"Fiyat korunuyor";"KORU";"395.78";"[]";"Fiyat korunuyor";"BUYBOX_OWNED";"cts_removed_keep"
"8690338901555";"Special Blend Çekirdek Kahve 500 g";"1";"908.32";"908.32";"909.32";"939.00";"650.04";"";"";"FIYAT_ARTIR";"909.22";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"909.22";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"8690305968733";"Guatemala Çekirdek Kahve 500 g";"1";"1030.93";"1030.93";"1033.80";"1055.00";"722.33";"";"";"FIYAT_ARTIR";"1033.7";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"1033.7";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"8690219375771";"100% Viscon Yüz Temizleme Havlusu 3'lü Set - Yıkanabilir Tekrar Kullanılabilir 3X50 Adet";"1";"776.93";"776.93";"777.46";"1045.00";"683.37";"";"";"FIYAT_ARTIR";"777.36";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"777.36";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"8690444765077";"Colombia Çekirdek Kahve 500 g";"1";"1029.40";"1029.40";"1033.80";"1055.00";"722.33";"";"";"FIYAT_ARTIR";"1033.7";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"1033.7";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"86904102579463";"Guatemala Çekirdek Kahve 500 G x 2 Adet - %100 Arabica Kavrulmuş Bütün Çekirdek Kahve";"1";"1260.36";"1260.36";"1287.08";"1349.99";"1258.47";"";"";"FIYAT_ARTIR";"1264.23";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"1264.23";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"8690410257913";"Espresso Kapsül Kahve 10'lu 55 G x 2 Adet - Nespresso Uyumlu %100 Arabica Yoğun Aroma";"1";"594.26";"594.26";"1033.56";"1044.99";"583.77";"";"";"FIYAT_ARTIR";"599.16";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"599.16";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"8690501059638";"Kavrulmuş Lüks Karışık Kuruyemiş 300 G x 2 Adet - Badem Kaju Antep Fıstıklı Taze Çerez";"1";"2189.63";"2189.63";"2189.99";"";"1166.09";"";"";"FIYAT_ARTIR";"2189.89";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"2189.89";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"8690501485276";"Şeker ilavesiz kakaolu Fındık Kreması 350 G x 2 Adet - Sürülebilir Çikolatalı Fındık Ezmesi";"1";"1194.31";"1194.31";"1195.08";"1206.41";"754.98";"";"";"FIYAT_ARTIR";"1194.98";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"1194.98";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"8690504204404";"Kakao Marıfet Toz 1 Kg";"1";"818.00";"818.00";"819.00";"818.00";"821.64";"";"";"MIN_FIYATA_TOPARLA";"821.64";"[""CHANGE_TOO_SMALL""]";"Minimum fiyata güvenli toparlama";"MIN_FIYATA_TOPARLA";"821.64";"[]";"Minimum fiyata güvenli toparlama";"BUYBOX_OWNED";"cts_removed_min_recovery"
"8690490611777";"Süt Reçeli 270 g x 3 Adet";"1";"570.67";"570.67";"574.32";"594.00";"501.52";"";"";"FIYAT_ARTIR";"574.22";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"574.22";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"86905014852357";"Colombia Filtre Kahve 250 G x 2 Adet - %100 Arabica Medium Roast Orta Kavrulmuş Öğütülmüş Kahve";"1";"904.73";"904.73";"899.90";"918.35";"737.99";"";"";"KORU";"904.73";"[""CHANGE_TOO_SMALL""]";"Fiyat korunuyor";"KORU";"904.73";"[]";"Fiyat korunuyor";"BUYBOX_OWNED";"cts_removed_keep"
"8690530033911";"Kolonya Seti Limon Bahar Yeşil Çay ve Aqua 4'lü";"1";"999.73";"999.73";"1003.33";"1030.84";"926.58";"";"";"FIYAT_ARTIR";"1003.23";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"1003.23";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
"8690541856789";"Avakado Duş Jeli 750 ml";"1";"573.41";"573.41";"577.00";"";"395.72";"";"";"FIYAT_ARTIR";"576.9";"[""CHANGE_TOO_SMALL""]";"Buybox korunarak kontrollü kâr artışı yoklaması";"FIYAT_ARTIR";"576.9";"[]";"Buybox korunarak kontrollü kâr artışı yoklaması";"BUYBOX_OWNED";"cts_removed_profit_probe"
